Date,CMG,CTG,CTS,FPT,HAG,ITD,KDH,MSN,MWG,NLG,NVB,PDR,POT,PVB,PVC,PVD,PVS,VCB,VIC,VNM
2024-04-05,61.71000000000002,32.79999999999999,43.89999999999998,119.29999999999995,14.400000000000002,14.45,34.08999999999999,77.5,63.29999999999998,44.95,10.000000000000004,25.799999999999997,18.599999999999998,32.2,16.420000000000005,32.250000000000014,43.37999999999998,59.33000000000001,44.10000000000001,63.27999999999999
2024-04-06,60.54000000000001,32.4,44.79999999999999,120.16000000000001,14.250000000000005,15.450000000000001,33.67999999999999,78.09999999999998,61.50999999999999,43.85,9.900000000000011,25.799999999999997,18.699999999999996,32.09999999999999,16.029999999999994,31.7,42.69000000000002,59.400000000000006,44.199999999999996,65.68
2024-04-07,61.62000000000001,32.599999999999994,44.34999999999998,119.73000000000002,14.3,15.850000000000001,33.179999999999986,78.09999999999998,61.40999999999999,42.50000000000001,9.8,25.750000000000007,17.799999999999997,31.900000000000016,15.929999999999994,31.800000000000008,42.790000000000006,59.53,43.699999999999996,64.44
2024-04-08,61.62000000000001,32.79999999999999,44.34999999999998,121.78,14.400000000000002,16.55,33.90999999999998,77.60000000000001,61.60999999999997,42.64999999999999,10.099999999999989,25.599999999999994,18.799999999999997,31.499999999999993,16.119999999999994,31.7,43.07999999999999,59.20000000000002,43.50000000000001,65.01
2024-04-09,61.950000000000045,33.033333333333324,44.50000000000001,122.35333333333334,14.266666666666662,16.533333333333335,33.90999999999998,77.43333333333332,61.90666666666663,42.7,10.066666666666656,25.566666666666663,18.799999999999997,31.53333333333333,16.186666666666664,31.733333333333327,43.14666666666666,59.086666666666666,43.483333333333334,64.82
2024-04-10,62.27999999999998,33.266666666666666,44.65,122.92666666666675,14.133333333333342,16.51666666666667,33.90999999999998,77.26666666666665,62.20333333333332,42.74999999999999,10.03333333333333,25.53333333333333,18.799999999999997,31.56666666666667,16.25333333333333,31.766666666666673,43.21333333333334,58.97333333333335,43.46666666666664,64.63
2024-04-11,62.61000000000001,33.49999999999999,44.79999999999999,123.5,14.000000000000002,16.5,33.90999999999998,77.10000000000001,62.49999999999999,42.79999999999998,10.000000000000004,25.5,18.799999999999997,31.600000000000012,16.32,31.800000000000008,43.28000000000001,58.86000000000002,43.44999999999999,64.44
2024-04-12,61.799999999999976,33.19999999999999,45.099999999999994,125.64,14.2,17.550000000000004,33.82,75.80000000000003,61.80999999999998,43.0,9.900000000000011,25.349999999999998,18.799999999999997,31.2,16.420000000000005,32.10000000000001,43.67000000000001,58.33000000000001,43.2,63.760000000000005
2024-04-13,62.70000000000002,33.49999999999999,45.75000000000002,131.09,14.2,17.4,34.49999999999999,77.8,62.89999999999998,43.49999999999999,9.900000000000011,25.799999999999997,17.899999999999995,31.2,16.620000000000005,32.45000000000002,44.560000000000024,59.33000000000001,43.29999999999997,64.239
2024-04-14,63.060000000000024,33.899999999999984,45.20000000000001,129.1,13.949999999999998,17.249999999999996,35.089999999999996,78.6,63.48999999999999,44.1,10.099999999999989,26.299999999999997,17.499999999999996,31.600000000000012,16.420000000000005,32.199999999999996,44.46,59.13,43.2,64.15
2024-04-15,63.060000000000024,32.79999999999999,42.8,130.1,13.299999999999999,17.300000000000004,34.08999999999999,78.0,62.49999999999999,42.09999999999999,9.900000000000011,25.599999999999994,17.599999999999998,30.500000000000004,15.529999999999996,31.199999999999992,42.89,58.53000000000002,42.00000000000002,63.48
2024-04-16,62.429999999999986,32.78333333333332,42.76666666666666,129.37000000000006,13.333333333333336,17.499999999999996,34.10666666666665,77.4,62.16999999999998,41.733333333333334,10.03333333333333,25.400000000000002,17.699999999999996,30.166666666666675,15.529999999999996,31.14999999999998,42.693333333333335,58.43999999999999,42.00000000000002,63.41333333333333
2024-04-17,61.799999999999976,32.76666666666665,42.73333333333333,128.64000000000007,13.366666666666662,17.700000000000003,34.123333333333335,76.80000000000001,61.84,41.36666666666667,10.166666666666664,25.2,17.799999999999997,29.833333333333336,15.529999999999996,31.099999999999987,42.496666666666655,58.35,42.00000000000002,63.34666666666666
2024-04-18,61.17000000000001,32.74999999999999,42.699999999999996,127.91000000000001,13.399999999999999,17.9,34.139999999999986,76.2,61.50999999999999,41.0,10.3,24.999999999999996,17.899999999999995,29.499999999999993,15.529999999999996,31.049999999999994,42.3,58.260000000000026,42.00000000000002,63.27999999999999
2024-04-19,61.62000000000001,32.34999999999999,42.99999999999999,127.12000000000005,13.599999999999996,19.15,34.359999999999985,76.2,61.709999999999994,41.74999999999999,10.3,24.899999999999988,16.909999999999997,29.100000000000012,15.83,31.399999999999995,42.790000000000006,58.260000000000026,42.10000000000001,63.19
2024-04-20,62.97,32.499999999999986,43.09999999999999,130.58999999999997,12.800000000000002,19.89999999999999,34.27,75.60000000000001,62.8,41.8,10.000000000000004,24.549999999999986,18.499999999999996,29.2,15.83,31.45,42.790000000000006,57.93000000000001,41.50000000000001,62.60999999999999
2024-04-21,62.97,32.2,42.64999999999999,132.38000000000005,12.55,18.55,34.139999999999986,75.80000000000003,62.99999999999998,41.2,10.000000000000004,24.450000000000006,17.599999999999998,29.4,15.83,31.349999999999994,42.500000000000014,57.52,41.45000000000001,63.27999999999999
2024-04-22,63.60000000000001,32.2,42.699999999999996,135.16000000000005,12.399999999999999,19.099999999999998,34.08999999999999,76.2,62.99999999999998,40.9,9.8,24.1,18.099999999999998,29.999999999999996,15.729999999999995,31.45,42.2,57.52,41.649999999999984,63.27999999999999
2024-04-23,62.34000000000002,32.01666666666666,41.71666666666667,133.83666666666667,12.46666666666667,18.683333333333326,33.83333333333332,75.36666666666669,62.50333333333331,40.85,9.7,24.133333333333322,18.69666666666667,29.266666666666673,15.396666666666665,30.833333333333314,41.67666666666664,57.410000000000004,41.46666666666666,63.12
2024-04-24,61.08000000000001,31.833333333333318,40.73333333333331,132.51333333333335,12.533333333333331,18.26666666666667,33.57666666666665,74.53333333333332,62.00666666666665,40.800000000000004,9.6,24.166666666666668,19.29333333333333,28.533333333333314,15.06333333333334,30.216666666666654,41.15333333333335,57.30000000000001,41.28333333333334,62.96
2024-04-25,59.82000000000001,31.649999999999984,39.74999999999999,131.18999999999997,12.6,17.85,33.31999999999999,73.69999999999999,61.50999999999999,40.75,9.499999999999998,24.2,19.889999999999997,27.800000000000008,14.730000000000004,29.599999999999998,40.63000000000001,57.190000000000005,41.1,62.800000000000004
2024-04-26,57.39,31.599999999999984,39.89999999999999,129.1,12.500000000000002,17.249999999999996,33.73,73.89999999999999,61.50999999999999,41.6,9.7,24.2,18.399999999999995,28.099999999999998,14.930000000000003,29.899999999999988,40.92000000000001,57.190000000000005,41.2,62.800000000000004
2024-04-27,58.379999999999995,31.299999999999983,39.65,130.88899999999998,12.700000000000001,17.85,33.639999999999986,74.00000000000001,62.09999999999998,41.6,9.7,23.999999999999996,18.399999999999995,28.200000000000003,14.930000000000003,29.749999999999982,40.92000000000001,56.990000000000016,41.2,62.52000000000001
2024-04-28,57.120000000000005,31.299999999999983,38.49999999999999,131.88000000000002,12.45,18.400000000000002,34.08999999999999,74.49999999999999,62.89999999999998,42.0,10.4,24.299999999999994,18.399999999999995,27.500000000000007,14.730000000000004,29.749999999999982,40.43000000000002,56.990000000000016,40.99999999999999,62.60999999999999
