date,close,open,high,low,volume,change,symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,stochastic_osc,atr,adx_14,adx_20,sma_3,sma_7,sma_14,sma_21,sma_50,sma_100,wma_3,wma_7,wma_14,wma_21,wma_50,wma_100,ema_6,ema_12,ema_26,out_macd,out_macd_signal,out_macd_hist,rsi_6,rsi_12,rsi_14,stochrsi_6,stochrsi_12,stochrsi_14,bbands_middle,bbands_upper,bbands_lower,obv,mfi_14,mom_1,mom_3,mom_7,cci_12,cci_20,rocr_3,rocr_12,willr,trix,net_profit_loss_before_tax,depreciation_fixed_assets,credit_risk_reserve,unrealized_forex_gain_loss,investment_income_loss,interest_income,interest_dividend_income,net_cash_flow_operating_before_wc_changes,change_in_receivables,change_in_inventories,change_in_payables,change_in_prepaid_expenses,interest_expense_paid,corporate_income_tax_paid,other_cash_inflows_operating,other_cash_outflows_operating,net_cash_flow_from_business_activities,capital_expenditure,cash_from_fixed_assets_sale,cash_outflow_loans_debt_instruments,cash_inflow_loan_recoveries,investments_in_other_businesses,cash_from_sale_investments,dividends_profit_received,cash_flow_investing,increase_in_equity,cash_used_share_repurchase,cash_from_borrowings,cash_repayment_borrowings,dividends_paid,cash_flow_financing,net_cash_flow_period,cash_and_equivalents,exchange_rate_effect,ending_cash_equivalents,revenue_growth_percent,revenue_vnd,net_profit_after_tax_parent_vnd,profit_growth_percent,financial_income,interest_expense,sales_revenue_service_income,revenue_deductions,net_revenue,cogs,gross_profit,financial_expenses,profit_loss_associates,selling_expenses,administrative_expenses,operating_profit_loss,other_income,profit_loss_joint_ventures,other_income_expense,other_profit,profit_before_tax,current_corporate_tax_expense,deferred_corporate_tax_expense,net_profit,minority_interest,parent_company_shareholders,loans_to_equity_ratio,debt_to_equity,fixed_assets_to_equity,equity_to_chartered_capital,asset_turnover,fixed_asset_turnover,avg_collection_period,avg_inventory_days,avg_payment_days,cash_cycle,inventory_turnover,ebit_margin_percent,gross_profit_margin_percent,net_profit_margin_percent,roe_percent,roic_percent,roa_percent,ebitda_billion_vnd,ebit_billion_vnd,dividend_yield_percent,current_ratio,cash_ratio,quick_ratio,interest_coverage,financial_leverage,market_cap_billion_vnd,shares_outstanding_million,pe,pb,ps,p_cash_flow,eps_vnd,bvps_vnd,ev_ebitda
2018-04-10,18927.3,20347.6,20413.7,18927.3,545930.0,-6.98,CMG_RRV,-0.0698018439521123,-0.07131256531915,0.0710272123856248,0.0322295585269676,0.0260705161436536,0.0226676103376296,269350.0,218059.52380952385,187684.52380952385,0.0730503843205096,-0.0698018439521122,0.0123716302952503,16.04933657260317,856.4642857142857,,,19910.877777777776,20300.457142857143,20342.914285714283,19709.02380952381,18177.779,18319.16,19655.805555555555,20095.579761904763,20331.176507936507,20089.819480519476,18859.034366013067,18393.302382838283,20024.654957175997,20025.751200534683,19431.63807074706,594.1131297876236,738.8509520439596,-144.73782225633602,8.915321421633962,26.31434427698943,30.698785140395756,0.0,0.0,0.0,19709.02380952381,21878.06190766199,17539.985711385627,-3371035.0,58.24134596192533,-1420.2999999999993,-1640.5666666666657,-1552.5,-328.5769892826559,-18.946545879096643,0.9202364205654128,0.9550030021544874,-83.95066342739683,0.6165034757538823,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-11,18134.5,18299.7,19786.1,17837.2,184010.0,-4.19,CMG_RRV,-0.0418865870990579,-0.1230051262211046,-0.0402081061913179,0.0293626370455679,0.0275227589768152,0.0232193572553595,268826.0,212761.90476190476,189312.14285714287,0.0902528456750656,-0.0252736383656562,-0.0300331621737269,8.911336250824267,957.9214285714284,,,19136.466666666664,19927.67142857143,20283.928571428572,19663.40952380952,18177.448,18313.545,18767.616666666665,19554.090476190475,20036.72126984127,19946.680952380953,18857.3371503268,18389.645749174917,19484.61068369714,19734.7894773755,19335.55376921024,399.235708165259,670.9279032682196,-271.69219510296057,5.59429771527293,19.609774887875616,23.63884560380157,0.0,0.0,0.0,19663.40952380952,21925.2157814662,17401.603266152844,-3555045.0,53.63383363748607,-792.7999999999993,-2323.2333333333336,-2609.5,-264.18253866803076,-74.99316320091677,0.8864374026448026,0.8686727884997677,-91.08866374917572,0.5682894739153399,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-12,18365.7,18035.4,18795.1,17573.0,58870.0,1.27,CMG_RRV,0.0127491797402741,-0.107068307197635,-0.0380622656135426,0.0333209960410645,0.0275665883318945,0.0221350204400538,241464.0,209120.0,188442.9365079365,0.0238087317165129,-0.0256384665712987,-0.0176668806161744,22.016998111320977,983.8714285714284,,,18475.833333333332,19639.814285714285,20180.114285714288,19641.385714285716,18182.732,18310.242,18382.233333333337,19163.59761904762,19780.95746031746,19828.70735930736,18864.719581699348,18390.678521452144,19164.92191692653,19524.16032701004,19263.712749268743,260.4475777412954,588.8318381628347,-328.38426042153935,18.056672054388656,26.099146534345252,29.123557249646268,0.2628970537955251,0.100096809147404,0.0919024831281101,19641.385714285716,21945.95191136028,17336.819517211152,-3496175.0,49.13533400930343,231.20000000000073,-1981.8999999999976,-2015.0,-183.14273057515928,-97.98097966681814,0.9025978493778136,0.880211453575588,-77.98300188867903,0.5085466074280065,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-13,18365.7,18134.5,18663.0,17837.2,35700.0,0.0,CMG_RRV,0.0,-0.102261247580377,-0.0245642175035318,0.0340648693263277,0.0271739630984096,0.0219351814093887,207658.0,204742.85714285713,187032.9365079365,0.0163941658165375,-0.0163941658165375,-0.0176668806161744,22.08447094221877,946.121428571428,,,18288.633333333335,19309.48571428571,20000.799999999996,19638.238095238095,18196.604,18298.35,18327.166666666668,18845.069047619047,19539.03555555555,19712.73593073593,18871.89479738562,18391.776699669965,18936.572797804663,19345.935661316187,19197.193286359947,148.74237495624038,500.8139455215159,-352.0715705652755,18.056672054388656,26.099146534345252,29.123557249646268,0.3165396315047071,0.1007724196808015,0.0923286017033529,19638.238095238095,21949.912603783927,17326.563586692264,-3496175.0,42.79284841849353,0.0,-561.5999999999985,-2312.2999999999993,-127.29353236005784,-95.7238983205862,0.9703285730135836,0.8806757424199558,-77.91552905778123,0.4429274004590811,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-14,18740.066666666666,18211.566666666666,18982.3,18013.36666666667,75330.0,2.04,CMG_RRV,0.0203840129516796,-0.0790035843703106,0.0167247185118473,0.0386349843770235,0.0274216990054308,0.0219839090146817,179968.0,202587.77777777775,186690.7142857143,0.0133010705650438,-0.010883193281925,0.0023570104122092,32.614203740964264,928.8190476190468,,,18490.48888888889,19048.371428571427,19849.011904761905,19661.30634920635,18223.909333333333,18288.219666666664,18552.883333333335,18702.714285714286,19370.937777777777,19631.083982683984,18893.20705882353,18400.523564356437,18880.428188908092,19252.725046754724,19163.332055271556,89.39299148316786,418.52975471384633,-329.13676323067847,42.25095619540944,37.50783341980007,38.626675244025506,1.0,0.3307141718573194,0.2536496901975667,19661.30634920635,21924.186643150304,17398.426055262393,-3420845.0,37.3454358185695,374.36666666666497,605.5666666666657,-1827.7999999999993,-83.30288227304915,-79.42753728165721,1.033393072136903,0.8991017011225138,-67.38579625903574,0.379396302489865,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-15,19114.433333333334,18288.633333333335,19301.6,18189.533333333333,114960.0,4.08,CMG_RRV,0.0199768054898419,0.0098869534129715,0.0470430132068824,0.0260116104517943,0.027575184419858,0.0220297038060241,93774.0,202654.7619047619,187416.26984126985,0.0102340433675562,-0.0054186662389572,0.0223809014405933,43.208872942011936,931.964285714285,,,18740.066666666666,18856.471428571425,19724.75,19710.59047619048,18260.02333333333,18288.44,18864.85555555555,18719.229761904764,19272.99396825397,19581.368253968252,18928.129568627453,18416.884231023105,18947.286801601014,19231.44939853605,19159.709927720574,71.73947081547158,349.1716979341714,-277.4322271186998,59.14056447482393,47.15013585802861,46.84947434967961,1.0,0.5088813211025113,0.3952254905051631,19710.59047619048,21871.56164717855,17549.619305202403,-3305885.0,33.813671039201296,374.3666666666686,748.7333333333336,-1343.2999999999993,-51.911994333639086,-64.976134682887,1.0407680259033598,0.9333310546652476,-56.79112705798807,0.3231846235796753,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-16,19488.8,18365.7,19620.9,18365.7,154590.0,6.12,CMG_RRV,0.0195855487912275,0.0746808569301606,0.0779521519808843,0.0087147509596543,0.0276390775740742,0.0220727902807284,87890.0,204943.80952380953,189209.60317460317,0.0071927560615714,0.0,0.0424047924689772,53.7029769580086,955.557142857142,,,19114.433333333334,18733.785714285714,19628.01428571429,19786.09047619048,18304.946,18294.385666666665,19239.222222222223,18877.311904761907,19241.533968253967,19561.205483405483,18976.31688888889,18440.6537359736,19102.00485828644,19271.04179876127,19184.086970111646,86.95482864962469,296.7283240772621,-209.7734954276374,71.0104065330093,55.300999802973074,53.96598056016572,1.0,0.7581381188540592,0.60508808509246,19786.09047619048,21786.698829127552,17785.482123253405,-3151295.0,33.03682464228734,374.36666666666497,1123.0999999999983,-858.7999999999993,-23.28021155340342,-49.05221420109467,1.0611520388550395,0.9394909371384496,-46.297023041991416,0.2775076788043007,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-17,19455.8,19687.0,19687.0,19158.5,57890.0,-0.17,CMG_RRV,-0.0016932802430114,0.059355211072815,0.0867158568532058,0.0114275678980848,0.026859357451869,0.021970135596753,87694.0,201333.33333333337,188671.50793650793,0.0117437903184843,-0.0268451262254279,0.0406397090286692,52.77793350899811,962.6357142857136,,,19353.01111111111,18809.285714285714,19554.87142857143,19831.704761904763,18350.53,18301.983,19409.905555555553,19057.815476190473,19218.57206349206,19531.17907647908,19021.44841830065,18463.652039603963,19203.089184490313,19299.466137413383,19204.213861214488,95.25227619889483,256.43311450158865,-161.1808383026938,68.5527441354754,54.42654380730383,53.24092788612474,0.9535884971715044,0.7395632891822174,0.5906218081178012,19831.704761904763,21750.982338527618,17912.427185281907,-3209185.0,36.85784484543292,-33.0,715.7333333333336,528.5,5.543465924511477,-31.279652429202237,1.0381926780765631,0.954618830560285,-47.2220664910019,0.2399175362118422,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-18,18365.7,19654.0,19654.0,18101.5,32880.0,-5.6,CMG_RRV,-0.0560295644486475,0.0,-0.0071467571994658,0.0329369281462128,0.0292203886734657,0.0231141431471595,87130.0,194857.14285714287,187184.78174603175,0.0655489976595094,-0.0789915538821613,-0.0176668806161744,24.487967625343703,1026.3428571428562,,,19103.433333333334,18842.31428571429,19384.992857142857,19803.39047619048,18374.974,18300.661,18916.25,18946.91904761905,19060.015873015873,19397.905916305917,19022.04332026144,18464.913762376236,18963.835131778793,19155.80980858055,19142.10172334675,13.708085233804011,207.88810864803173,-194.18002341422772,26.360437260226377,33.652371832869534,35.2100620214175,0.1568117015276846,0.3250461799438722,0.2637430708499911,19803.39047619048,21792.919069059048,17813.861883321908,-3242065.0,27.705859345987637,-1090.0999999999983,-748.7333333333336,231.20000000000073,-49.91931364708469,-81.91865827580067,0.9608289024175448,0.8881758390560016,-75.51203237465629,0.1976693368254123,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
2018-04-19,18497.9,18365.7,19158.5,17969.3,122810.0,0.72,CMG_RRV,0.0071982009942448,-0.0129224015567357,-0.0243877997711005,0.0314349547042105,0.0273162775555394,0.0231278376463245,96626.0,187707.61904761905,186573.86904761905,0.0359692252405298,-0.0215837131173873,-0.0105958493795463,28.571869883537794,1052.2999999999993,,,18773.13333333333,18861.2,19250.507142857143,19740.47619047619,18401.4,18299.34,18613.483333333337,18860.815476190477,18941.736825396827,19279.224963924964,19026.863947712416,18468.819485148517,18830.710808413423,19054.592914952776,19094.383077172915,-39.79016222013888,158.35245447439763,-198.1426166945365,33.327479620443526,37.093675966971134,38.1415171655407,0.1560368903649843,0.4464161797161457,0.3305598128299455,19740.47619047619,21809.874960612477,17671.077420339905,-3119255.0,28.445690490453135,132.20000000000073,-990.8999999999978,132.20000000000073,-57.49366977066032,-84.66840121592678,0.949155412339395,0.8993591946012875,-71.42813011646221,0.1551410218860072,26627327215,40401974890,34500461134,-70330757,-17446703940,6234048562,0,90246777104,36598686167,45085959589,-111682484006,-4978846727,-5838567094,-7090886335,0,732552030,43073190728,-135634028231,1498291473,-31715597626,-3342709750,16751172457,-227074067,3928055977,-148741889767,0,0,1083478875325,-1190630361674,36163132,-107115323217,-212784022256,356219770300,55313892,143491061936,-0.0263324740212137,1034469203916,4702809823,-0.8026708647764779,6064627320,-6234048562,1034469203916,10010196390,1044479400306,-874114648200,170364752106,-6040132025,3222308501,-74522050525,-76816442241,22273063136,3569591016,0,784673063,4354264079,26627327215,-9693025676,-25548541,16908752998,12205943175,4702809823,0.6104607349,1.4009002924,0.8552665689031427,0.6557561746893982,1.7124337322,5.7394260791,67.46598711182827,18.4948684405,42.6486611423,128.60951669462827,19.7352039121,0.0182160216222798,0.1631097291685105,0.0045025395633673,0.1251040168,0.1227996237,0.0540526973,345928744854.0,19026259340,0.0,1.1750620991,0.1013339275,1.0389878653,-3.0519908773209843,2.4009002924204252,1380510036500,67341953,8.9094231082,1.4147687047,0.2834814825,6.864470231,69.83477035481879,14490.001038179,5.0245267491
