Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2024-03-26,15.337071,21.353352,34.634457,73.48392,27.499964,92.51727,30.232971,32.935783,10.412159,29.156313,36.518047,46.855556,11.451223,9.752146,63.94974,12.684999,19.72717,38.950134,40.160736,58.483513
2024-03-27,15.161752,20.999054,37.014217,72.745125,27.765442,91.130554,29.291174,33.236748,10.530487,29.133318,35.786106,50.50146,11.38221,9.524701,64.410614,12.872487,19.706104,38.526054,39.921623,58.803516
2024-03-28,15.410903,20.805708,36.406998,70.887314,27.343243,91.52425,28.596334,32.96395,10.376174,28.922901,35.28267,50.882492,11.422688,9.405256,63.767994,12.590469,19.706537,37.353016,39.033833,58.911034
2024-03-29,15.149136,21.611874,36.154842,73.443825,27.928053,89.80412,28.619373,32.66926,10.402142,28.252304,36.562927,51.29634,11.119622,9.311037,63.089344,12.893087,20.319414,37.652008,37.941708,58.00003
2024-03-30,15.292136,21.445866,35.992638,72.36891,27.535425,89.28608,28.26975,32.546013,10.5852995,28.56304,36.9841,50.84015,11.036574,9.307643,63.527107,12.75049,20.14121,37.698433,37.74787,58.375412
2024-03-31,15.297246,21.3079,35.59425,71.87999,27.316856,88.96061,27.728498,32.826942,10.6815405,28.579195,36.89784,48.923782,11.015906,9.195617,65.819695,12.51378,20.263468,37.24651,36.85653,57.119984
2024-04-01,15.151926,21.387445,35.41105,73.537346,27.115526,88.17517,27.103022,32.28538,10.72483,28.91664,36.26071,48.95277,11.036744,9.173331,65.54977,12.314508,20.326548,36.4268,34.696106,56.83451
2024-04-02,14.793501,21.59887,34.9633,70.87005,27.58575,88.97574,26.817678,32.136723,10.853683,29.267326,34.969475,47.09061,11.188473,9.389095,67.32821,12.164778,20.205317,35.577698,33.61674,55.971893
2024-04-03,15.419569,21.003504,35.692654,70.1766,27.447145,92.862656,27.893425,32.99147,10.243045,29.864655,34.349186,47.728725,11.3622055,9.624765,65.54623,11.893415,21.22921,35.821167,33.05085,57.165924
2024-04-04,15.263717,21.230442,34.5342,69.8939,27.840387,90.77902,27.545174,32.398155,10.124639,29.758968,34.517334,48.252792,11.270601,9.554116,69.047195,11.312474,21.231976,34.71265,32.986313,55.875706
2024-04-05,15.389999,22.139042,33.705986,71.3692,28.111038,89.63851,27.775446,32.767612,9.985056,30.124401,34.94248,48.64787,11.077658,9.511912,68.246124,11.795521,21.967901,35.090115,32.34737,55.45718
2024-04-06,15.210003,22.033905,33.0887,70.69892,27.830517,87.51254,27.420702,32.74387,10.236879,29.291018,34.675873,50.353184,11.021587,9.217315,68.09829,12.004067,22.945848,34.181206,31.976772,56.057503
2024-04-07,14.880872,22.034147,33.367493,70.83353,27.913916,85.87022,27.129492,32.942852,10.521315,29.124186,35.085663,50.65212,10.97666,9.47194,68.05788,12.081384,22.809929,33.785698,31.412348,56.1749
2024-04-08,14.873118,21.61291,33.724594,71.10426,28.082893,84.42513,26.700392,32.68215,10.519166,29.185719,35.15315,50.639225,10.952691,9.423534,68.058014,12.150891,22.534723,33.32759,30.624252,55.636833
2024-04-09,15.091711,21.814514,33.643463,70.63371,28.381977,83.01052,26.422756,32.276043,10.797888,29.238157,35.16536,50.55864,10.819086,9.372478,67.62782,12.309879,22.539677,33.124413,30.035042,54.899475
2024-04-10,14.883123,22.057617,34.07912,70.923744,28.585283,81.05089,25.813051,33.181164,10.4115715,30.19897,35.121227,48.12188,10.997745,9.147027,68.39721,12.491404,21.898333,31.873863,29.001257,55.92373
