time,open,high,low,close,volume
2024-09-23,22.15,22.5,21.85,22.2,6408203
2024-09-24,22.2,22.55,22.05,22.55,8589265
2024-09-25,22.8,23.2,22.65,23.15,11275472
2024-09-26,23.15,23.25,22.65,22.8,7440511
2024-09-27,22.9,23.2,22.6,22.8,8925429
2024-09-30,22.6,22.65,22.3,22.5,7240138
2024-10-01,22.6,22.95,22.45,22.45,8045718
2024-10-02,22.35,22.4,21.2,21.2,18606420
2024-10-03,21.2,21.35,20.5,20.6,18054979
2024-10-04,20.95,21.15,20.75,20.8,6322937
2024-10-07,21.05,21.1,20.6,21.05,4591346
2024-10-08,20.95,21.15,20.65,21.05,5621693
2024-10-09,21.15,21.45,21.05,21.15,4564872
2024-10-10,21.3,21.4,20.55,20.8,7236005
2024-10-11,20.85,21.35,20.8,21.25,6523088
2024-10-14,21.1,21.3,20.8,20.9,5482048
2024-10-15,20.9,21.1,20.0,20.1,15955898
2024-10-16,20.05,20.3,19.55,19.7,8621859
2024-10-17,19.8,21.05,19.5,21.05,12478390
2024-10-18,21.1,21.2,20.85,20.9,6938286
2024-10-21,20.85,21.35,20.6,20.6,7721017
2024-10-22,20.6,21.4,20.5,20.9,8259888
2024-10-23,20.95,21.75,20.75,21.6,12839725
2024-10-24,21.6,21.8,21.3,21.35,8159064
2024-10-25,21.45,21.95,21.35,21.65,12365925
2024-10-28,21.65,21.75,21.4,21.6,5074000
2024-10-29,21.75,21.9,20.7,21.15,14084895
2024-10-30,21.0,21.45,20.9,21.25,5095688
2024-10-31,21.0,21.25,20.85,21.05,3244482
2024-11-01,20.95,21.25,20.75,20.9,5238114
2024-11-04,20.9,21.05,20.6,20.95,4109449
2024-11-05,20.95,21.35,20.8,21.15,5593386
2024-11-06,21.3,21.4,21.0,21.3,3971358
2024-11-07,21.4,22.2,21.2,21.7,13723994
2024-11-08,21.75,21.85,21.25,21.35,6262820
2024-11-11,21.35,21.35,20.7,20.85,7819135
2024-11-12,20.9,21.0,20.7,20.7,3899405
2024-11-13,20.6,21.15,20.55,21.1,5242727
2024-11-14,21.15,21.15,20.5,20.5,4582542
2024-11-15,20.4,20.55,19.7,19.95,7977016
2024-11-18,19.95,20.45,19.55,20.25,6011848
2024-11-19,20.25,20.45,19.9,20.1,3269070
2024-11-20,20.1,21.5,19.85,20.9,14596171
2024-11-21,20.9,21.3,20.85,21.05,3893519
2024-11-22,21.0,21.1,20.6,20.75,6160273
2024-11-25,20.75,21.1,20.65,20.95,6241936
2024-11-26,20.95,21.8,20.95,21.3,10888073
2024-11-27,21.35,21.35,21.0,21.3,4119807
2024-11-28,21.45,21.55,21.05,21.15,6174478
2024-11-29,21.05,21.25,20.9,21.2,5917208
2024-12-02,21.2,21.3,20.75,20.85,7294143
2024-12-03,20.9,20.95,20.7,20.7,5181028
2024-12-04,20.7,21.0,20.3,20.4,6440778
2024-12-05,20.4,21.8,20.25,21.8,17339809
2024-12-06,22.05,22.25,21.8,22.0,18713456
2024-12-09,22.0,22.4,21.9,22.2,13392442
2024-12-10,22.15,22.25,21.85,22.0,7543839
2024-12-11,22.0,22.15,21.7,21.85,6844790
2024-12-12,21.85,22.05,21.55,21.65,6057289
2024-12-13,21.45,21.65,21.35,21.5,6572881
2024-12-16,21.65,21.65,21.25,21.5,6330914
2024-12-17,21.5,21.65,21.3,21.3,4566197
2024-12-18,21.3,21.6,21.25,21.6,4380808
2024-12-19,21.25,21.35,20.7,21.05,15388938
2024-12-20,20.95,21.15,20.85,21.0,5674955
2024-12-23,21.05,21.15,20.8,20.8,4135258
2024-12-24,20.8,20.8,20.05,20.2,13248761
2024-12-25,20.3,20.6,20.25,20.45,5816276
2024-12-26,20.4,20.75,20.35,20.75,5480206
2024-12-27,20.75,20.75,20.4,20.6,5556108
2024-12-30,20.6,21.05,20.5,21.0,13847513
2024-12-31,20.95,20.95,20.7,20.7,2799687
2025-01-02,20.7,20.9,20.55,20.7,2222572
2025-01-03,20.65,20.85,20.35,20.45,4007605
2025-01-06,20.45,20.5,19.5,19.6,9646691
2025-01-07,19.8,19.8,18.6,18.85,10396972
2025-01-08,18.75,19.35,18.65,19.3,4404277
2025-01-09,19.3,19.45,18.95,19.0,2806860
2025-01-10,19.0,19.15,18.05,18.05,5199868
2025-01-13,18.0,18.85,17.85,18.75,6192563
2025-01-14,18.75,18.8,18.35,18.4,1856117
2025-01-15,18.45,18.8,18.45,18.8,2946021
2025-01-16,18.85,19.1,18.5,18.6,3877794
2025-01-17,18.75,18.95,18.6,18.85,2509579
2025-01-20,18.95,18.95,18.6,18.8,2511114
2025-01-21,18.75,18.8,18.4,18.4,4099210
2025-01-22,18.45,18.6,18.1,18.35,2948461
2025-01-23,18.4,18.8,18.25,18.6,3857029
2025-01-24,18.75,19.2,18.75,19.1,7555716
