time,open,high,low,close,volume
2024-09-17,25.55,25.55,25.05,25.4,3698230
2024-09-18,25.6,26.05,25.6,25.6,3051118
2024-09-19,25.75,25.95,25.6,25.75,2156296
2024-09-20,25.9,27.1,25.9,27.05,11018872
2024-09-23,27.15,27.2,26.8,26.85,2839746
2024-09-24,26.9,27.55,26.8,27.55,6767256
2024-09-25,27.7,27.7,27.4,27.6,4969728
2024-09-26,27.6,28.0,27.15,27.7,5722009
2024-09-27,27.45,27.5,27.15,27.25,3877192
2024-09-30,27.45,27.75,27.2,27.7,4698619
2024-10-01,27.75,27.85,27.4,27.4,4244176
2024-10-02,27.75,27.85,27.55,27.55,3878815
2024-10-03,27.7,27.8,26.9,27.25,4895550
2024-10-04,27.4,28.1,27.3,27.7,9043370
2024-10-07,28.0,28.2,27.7,27.95,2877853
2024-10-08,28.2,28.55,27.8,28.05,6925254
2024-10-09,28.0,28.0,27.45,27.7,4812682
2024-10-10,27.7,27.8,27.3,27.35,4093584
2024-10-11,27.6,27.75,27.35,27.55,2491251
2024-10-14,27.55,27.6,27.1,27.1,3958354
2024-10-15,27.05,27.15,26.1,26.6,7652094
2024-10-16,26.55,26.65,26.25,26.3,1706606
2024-10-17,26.4,26.55,25.85,26.55,3418379
2024-10-18,26.6,26.65,26.25,26.25,2186414
2024-10-21,26.15,26.25,25.8,25.8,3073397
2024-10-22,25.85,25.95,25.5,25.6,2653387
2024-10-23,25.9,26.0,25.55,25.85,1867277
2024-10-24,25.95,26.3,25.9,25.9,2753415
2024-10-25,26.15,26.15,25.6,25.65,2773039
2024-10-28,25.4,26.15,25.4,25.8,2077179
2024-10-29,25.9,26.0,25.7,25.75,1948272
2024-10-30,25.8,26.0,25.6,25.6,3257263
2024-10-31,25.85,25.9,25.6,25.65,1938031
2024-11-01,25.7,26.15,25.55,25.75,2817783
2024-11-04,25.9,25.9,25.1,25.2,3249214
2024-11-05,25.3,25.4,25.1,25.15,1979073
2024-11-06,25.5,25.5,25.1,25.35,2881804
2024-11-07,25.45,25.75,25.4,25.5,2455294
2024-11-08,25.7,25.95,25.4,25.5,3603591
2024-11-11,25.55,25.65,25.1,25.35,2405437
2024-11-12,25.4,25.45,24.1,24.2,9294845
2024-11-13,24.2,24.2,23.2,23.8,8256921
2024-11-14,23.7,23.75,23.2,23.2,2561116
2024-11-15,23.1,23.55,23.0,23.2,4623919
2024-11-18,23.2,23.55,23.0,23.4,2173239
2024-11-19,23.65,23.7,23.1,23.1,2324882
2024-11-20,23.2,23.5,22.55,23.2,3635924
2024-11-21,23.3,23.75,23.15,23.6,3000751
2024-11-22,23.5,23.95,23.5,23.55,2750655
2024-11-25,23.7,23.95,23.5,23.9,2507878
2024-11-26,23.65,23.95,23.5,23.85,2526484
2024-11-27,23.75,23.8,23.5,23.5,2136380
2024-11-28,23.7,24.0,23.45,23.6,2898798
2024-11-29,23.75,23.75,23.5,23.7,2021584
