Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2024-03-11,16.320713,21.734554,34.669445,83.45106,25.45865,81.83049,28.992668,29.17948,11.33801,26.446432,30.013506,46.55539,12.65655,10.349381,73.88192,13.515392,26.233818,38.04265,46.524063,60.219147
2024-03-12,16.275763,21.71578,34.364864,83.9497,25.473667,81.45081,28.95765,29.243134,11.22851,27.23336,30.148108,46.430916,12.523976,10.3007555,74.05316,13.428469,24.583553,38.1427,46.735413,60.174362
2024-03-13,16.23875,21.64884,34.600945,84.160866,25.609678,81.34009,28.96573,29.242002,11.139911,27.80073,30.118813,46.4606,12.304617,10.176605,74.07265,13.396082,21.91059,38.225475,46.987823,60.15922
2024-03-14,16.237331,21.623013,34.863956,84.41293,25.692924,81.27752,28.995922,29.269716,11.078523,28.372988,30.270325,46.59219,12.006506,10.025246,73.83867,13.397556,22.88753,38.376045,47.282467,60.07037
2024-03-15,16.25831,21.63765,35.136543,84.69533,25.642889,81.070946,28.91232,29.305557,11.023779,28.835588,31.062582,46.408684,11.735964,9.851352,73.574776,13.378356,25.450495,38.538837,47.514816,59.91576
2024-03-16,16.259491,21.686401,35.441437,85.108665,25.547764,81.19649,28.83728,29.478539,10.972469,29.074245,31.159191,46.36371,11.578583,9.677974,73.13041,13.356144,26.505701,38.717037,47.640453,59.686947
2024-03-17,16.244705,21.777338,35.742344,85.58936,25.587828,81.27536,28.88108,29.668264,10.91252,29.493128,31.449877,46.88008,11.590786,9.547288,72.260155,13.427533,26.568262,38.9611,47.745552,59.44835
2024-03-18,16.214882,21.780878,36.04304,85.88518,25.557455,81.76656,28.510544,30.07789,10.795173,30.057789,31.494925,46.54667,11.415972,9.439345,71.29885,13.442764,26.668644,38.971157,47.78855,59.215157
2024-03-19,16.179104,21.738398,36.192867,85.461266,25.505527,81.85698,28.046503,30.503143,10.5736475,30.087841,31.54362,46.147488,11.115329,9.182897,70.78387,13.432911,26.537018,38.532253,47.832607,58.849583
2024-03-20,16.141296,21.60807,36.151077,85.2842,25.563797,81.83097,28.02962,31.123243,10.4009075,28.767252,31.560957,45.9399,10.7419815,9.110996,70.32344,13.405356,26.43264,38.351746,48.06617,58.566086
2024-03-21,16.070202,21.480316,36.18684,85.46688,25.530464,82.4182,28.14849,31.651726,10.291865,28.226265,31.63322,45.90365,10.806052,9.056392,69.89376,13.456272,26.007662,38.452366,48.26964,58.53061
2024-03-22,15.991639,21.40372,36.254066,85.50135,25.489613,82.42349,28.46989,31.904999,10.179707,28.197786,31.650236,45.911083,10.954146,8.946065,69.37382,13.517662,25.53582,38.520077,48.36846,58.84079
